State,County,cooling system type,climate zone,PUE mean
Texas,Culberson County,10,,
Texas,Culberson County,11,,
Texas,Culberson County,12,,
Texas,Culberson County,13,,
Texas,Culberson County,14,,
Texas,Dallam County,1,,
Texas,Dallam County,2,,
Texas,Dallam County,3,,
Texas,Dallam County,4,,
Texas,Dallam County,5,,
Texas,Dallam County,6,,
Texas,Dallam County,7,,
Texas,Dallam County,8,,
Texas,Dallam County,9,,
Texas,Dallam County,10,,
Texas,Dallam County,11,,
Texas,Dallam County,12,,
Texas,Dallam County,13,,
Texas,Dallam County,14,,
Texas,Dallas County,1,,
Texas,Dallas County,2,,
Texas,Dallas County,3,,
Texas,Dallas County,4,,
Texas,Dallas County,5,,
Texas,Dallas County,6,,
Texas,Dallas County,7,,
Texas,Dallas County,8,,
Texas,Dallas County,9,,
Texas,Dallas County,10,,
Texas,Dallas County,11,,
Texas,Dallas County,12,,
Texas,Dallas County,13,,
Texas,Dallas County,14,,
Texas,Dawson County,1,,
Texas,Dawson County,2,,
Texas,Dawson County,3,,
Texas,Dawson County,4,,
Texas,Dawson County,5,,
Texas,Dawson County,6,,
Texas,Dawson County,7,,
Texas,Dawson County,8,,
Texas,Dawson County,9,,
Texas,Dawson County,10,,
Texas,Dawson County,11,,
Texas,Dawson County,12,,
Texas,Dawson County,13,,
Texas,Dawson County,14,,
Texas,DeWitt County,1,,
Texas,DeWitt County,2,,
Texas,DeWitt County,3,,
Texas,DeWitt County,4,,
Texas,DeWitt County,5,,
Texas,DeWitt County,6,,
Texas,DeWitt County,7,,
Texas,DeWitt County,8,,
Texas,DeWitt County,9,,
Texas,DeWitt County,10,,
Texas,DeWitt County,11,,
Texas,DeWitt County,12,,
Texas,DeWitt County,13,,
Texas,DeWitt County,14,,
Texas,Deaf Smith County,1,,
Texas,Deaf Smith County,2,,
Texas,Deaf Smith County,3,,
Texas,Deaf Smith County,4,,
Texas,Deaf Smith County,5,,
Texas,Deaf Smith County,6,,
Texas,Deaf Smith County,7,,
Texas,Deaf Smith County,8,,
Texas,Deaf Smith County,9,,
Texas,Deaf Smith County,10,,
Texas,Deaf Smith County,11,,
Texas,Deaf Smith County,12,,
Texas,Deaf Smith County,13,,
Texas,Deaf Smith County,14,,
Texas,Delta County,1,,
Texas,Delta County,2,,
Texas,Delta County,3,,
Texas,Delta County,4,,
Texas,Delta County,5,,
Texas,Delta County,6,,
Texas,Delta County,7,,
Texas,Delta County,8,,
Texas,Delta County,9,,
Texas,Delta County,10,,
Texas,Delta County,11,,
Texas,Delta County,12,,
Texas,Delta County,13,,
Texas,Delta County,14,,
Texas,Denton County,1,,
Texas,Denton County,2,,
Texas,Denton County,3,,
Texas,Denton County,4,,
Texas,Denton County,5,,
Texas,Denton County,6,,
Texas,Denton County,7,,
Texas,Denton County,8,,
Texas,Denton County,9,,
Texas,Denton County,10,,
Texas,Denton County,11,,
Texas,Denton County,12,,
Texas,Denton County,13,,
Texas,Denton County,14,,
Texas,Dickens County,1,,
Texas,Dickens County,2,,
Texas,Dickens County,3,,
Texas,Dickens County,4,,
Texas,Dickens County,5,,
Texas,Dickens County,6,,
Texas,Dickens County,7,,
Texas,Dickens County,8,,
Texas,Dickens County,9,,
Texas,Dickens County,10,,
Texas,Dickens County,11,,
Texas,Dickens County,12,,
Texas,Dickens County,13,,
Texas,Dickens County,14,,
Texas,Dimmit County,1,,
Texas,Dimmit County,2,,
Texas,Dimmit County,3,,
Texas,Dimmit County,4,,
Texas,Dimmit County,5,,
Texas,Dimmit County,6,,
Texas,Dimmit County,7,,
Texas,Dimmit County,8,,
Texas,Dimmit County,9,,
Texas,Dimmit County,10,,
Texas,Dimmit County,11,,
Texas,Dimmit County,12,,
Texas,Dimmit County,13,,
Texas,Dimmit County,14,,
Texas,Donley County,1,,
Texas,Donley County,2,,
Texas,Donley County,3,,
Texas,Donley County,4,,
Texas,Donley County,5,,
Texas,Donley County,6,,
Texas,Donley County,7,,
Texas,Donley County,8,,
Texas,Donley County,9,,
Texas,Donley County,10,,
Texas,Donley County,11,,
Texas,Donley County,12,,
Texas,Donley County,13,,
Texas,Donley County,14,,
Texas,Duval County,1,,
Texas,Duval County,2,,
Texas,Duval County,3,,
Texas,Duval County,4,,
Texas,Duval County,5,,
Texas,Duval County,6,,
Texas,Duval County,7,,
Texas,Duval County,8,,
Texas,Duval County,9,,
Texas,Duval County,10,,
Texas,Duval County,11,,
Texas,Duval County,12,,
Texas,Duval County,13,,
Texas,Duval County,14,,
Texas,Eastland County,1,,
Texas,Eastland County,2,,
Texas,Eastland County,3,,
Texas,Eastland County,4,,
Texas,Eastland County,5,,
Texas,Eastland County,6,,
Texas,Eastland County,7,,
Texas,Eastland County,8,,
Texas,Eastland County,9,,
Texas,Eastland County,10,,
Texas,Eastland County,11,,
Texas,Eastland County,12,,
Texas,Eastland County,13,,
Texas,Eastland County,14,,
Texas,Ector County,1,,
Texas,Ector County,2,,
Texas,Ector County,3,,
Texas,Ector County,4,,
Texas,Ector County,5,,
Texas,Ector County,6,,
Texas,Ector County,7,,
Texas,Ector County,8,,
Texas,Ector County,9,,
Texas,Ector County,10,,
Texas,Ector County,11,,
Texas,Ector County,12,,
Texas,Ector County,13,,
Texas,Ector County,14,,
Texas,Edwards County,1,,
Texas,Edwards County,2,,
Texas,Edwards County,3,,
Texas,Edwards County,4,,
Texas,Edwards County,5,,
Texas,Edwards County,6,,
Texas,Edwards County,7,,
Texas,Edwards County,8,,
Texas,Edwards County,9,,
Texas,Edwards County,10,,
Texas,Edwards County,11,,
Texas,Edwards County,12,,
Texas,Edwards County,13,,
Texas,Edwards County,14,,
Texas,El Paso County,1,,
Texas,El Paso County,2,,
Texas,El Paso County,3,,
Texas,El Paso County,4,,
Texas,El Paso County,5,,
Texas,El Paso County,6,,
Texas,El Paso County,7,,
Texas,El Paso County,8,,
Texas,El Paso County,9,,
Texas,El Paso County,10,,
Texas,El Paso County,11,,
Texas,El Paso County,12,,
Texas,El Paso County,13,,
Texas,El Paso County,14,,
Texas,Ellis County,1,,
Texas,Ellis County,2,,
Texas,Ellis County,3,,
Texas,Ellis County,4,,
Texas,Ellis County,5,,
Texas,Ellis County,6,,
Texas,Ellis County,7,,
Texas,Ellis County,8,,
Texas,Ellis County,9,,
Texas,Ellis County,10,,
Texas,Ellis County,11,,
Texas,Ellis County,12,,
Texas,Ellis County,13,,
Texas,Ellis County,14,,
Texas,Erath County,1,,
Texas,Erath County,2,,
Texas,Erath County,3,,
Texas,Erath County,4,,
Texas,Erath County,5,,
Texas,Erath County,6,,
Texas,Erath County,7,,
Texas,Erath County,8,,
Texas,Erath County,9,,
Texas,Erath County,10,,
Texas,Erath County,11,,
Texas,Erath County,12,,
Texas,Erath County,13,,
Texas,Erath County,14,,
Texas,Falls County,1,,
Texas,Falls County,2,,
Texas,Falls County,3,,
Texas,Falls County,4,,
Texas,Falls County,5,,
Texas,Falls County,6,,
Texas,Falls County,7,,
Texas,Falls County,8,,
Texas,Falls County,9,,
Texas,Falls County,10,,
Texas,Falls County,11,,
Texas,Falls County,12,,
Texas,Falls County,13,,
Texas,Falls County,14,,
Texas,Fannin County,1,,
Texas,Fannin County,2,,
Texas,Fannin County,3,,
Texas,Fannin County,4,,
Texas,Fannin County,5,,
Texas,Fannin County,6,,
Texas,Fannin County,7,,
Texas,Fannin County,8,,
Texas,Fannin County,9,,
Texas,Fannin County,10,,
Texas,Fannin County,11,,
Texas,Fannin County,12,,
Texas,Fannin County,13,,
Texas,Fannin County,14,,
Texas,Fayette County,1,,
Texas,Fayette County,2,,
Texas,Fayette County,3,,
Texas,Fayette County,4,,
Texas,Fayette County,5,,
Texas,Fayette County,6,,
Texas,Fayette County,7,,
Texas,Fayette County,8,,
Texas,Fayette County,9,,
Texas,Fayette County,10,,
Texas,Fayette County,11,,
Texas,Fayette County,12,,
Texas,Fayette County,13,,
Texas,Fayette County,14,,
Texas,Fisher County,1,,
Texas,Fisher County,2,,
Texas,Fisher County,3,,
Texas,Fisher County,4,,
Texas,Fisher County,5,,
Texas,Fisher County,6,,
Texas,Fisher County,7,,
Texas,Fisher County,8,,
Texas,Fisher County,9,,
Texas,Fisher County,10,,
Texas,Fisher County,11,,
Texas,Fisher County,12,,
Texas,Fisher County,13,,
Texas,Fisher County,14,,
Texas,Floyd County,1,,
Texas,Floyd County,2,,
Texas,Floyd County,3,,
Texas,Floyd County,4,,
Texas,Floyd County,5,,
Texas,Floyd County,6,,
Texas,Floyd County,7,,
Texas,Floyd County,8,,
Texas,Floyd County,9,,
Texas,Floyd County,10,,
Texas,Floyd County,11,,
Texas,Floyd County,12,,
Texas,Floyd County,13,,
Texas,Floyd County,14,,
Texas,Foard County,1,,
Texas,Foard County,2,,
Texas,Foard County,3,,
Texas,Foard County,4,,
Texas,Foard County,5,,
Texas,Foard County,6,,
Texas,Foard County,7,,
Texas,Foard County,8,,
Texas,Foard County,9,,
Texas,Foard County,10,,
Texas,Foard County,11,,
Texas,Foard County,12,,
Texas,Foard County,13,,
Texas,Foard County,14,,
Texas,Fort Bend County,1,,
Texas,Fort Bend County,2,,
Texas,Fort Bend County,3,,
Texas,Fort Bend County,4,,
Texas,Fort Bend County,5,,
Texas,Fort Bend County,6,,
Texas,Fort Bend County,7,,
Texas,Fort Bend County,8,,
Texas,Fort Bend County,9,,
Texas,Fort Bend County,10,,
Texas,Fort Bend County,11,,
Texas,Fort Bend County,12,,
Texas,Fort Bend County,13,,
Texas,Fort Bend County,14,,
Texas,Franklin County,1,,
Texas,Franklin County,2,,
Texas,Franklin County,3,,
Texas,Franklin County,4,,
Texas,Franklin County,5,,
Texas,Franklin County,6,,
Texas,Franklin County,7,,
Texas,Franklin County,8,,
Texas,Franklin County,9,,
Texas,Franklin County,10,,
Texas,Franklin County,11,,
Texas,Franklin County,12,,
Texas,Franklin County,13,,
Texas,Franklin County,14,,
Texas,Freestone County,1,,
Texas,Freestone County,2,,
Texas,Freestone County,3,,
Texas,Freestone County,4,,
Texas,Freestone County,5,,
Texas,Freestone County,6,,
Texas,Freestone County,7,,
Texas,Freestone County,8,,
Texas,Freestone County,9,,
Texas,Freestone County,10,,
Texas,Freestone County,11,,
Texas,Freestone County,12,,
Texas,Freestone County,13,,
Texas,Freestone County,14,,
Texas,Frio County,1,,
Texas,Frio County,2,,
Texas,Frio County,3,,
Texas,Frio County,4,,
Texas,Frio County,5,,
Texas,Frio County,6,,
Texas,Frio County,7,,
Texas,Frio County,8,,
Texas,Frio County,9,,
Texas,Frio County,10,,
Texas,Frio County,11,,
Texas,Frio County,12,,
Texas,Frio County,13,,
Texas,Frio County,14,,
Texas,Gaines County,1,,
Texas,Gaines County,2,,
Texas,Gaines County,3,,
Texas,Gaines County,4,,
Texas,Gaines County,5,,
Texas,Gaines County,6,,
Texas,Gaines County,7,,
Texas,Gaines County,8,,
Texas,Gaines County,9,,
Texas,Gaines County,10,,
Texas,Gaines County,11,,
Texas,Gaines County,12,,
Texas,Gaines County,13,,
Texas,Gaines County,14,,
Texas,Galveston County,1,,
Texas,Galveston County,2,,
Texas,Galveston County,3,,
Texas,Galveston County,4,,
Texas,Galveston County,5,,
Texas,Galveston County,6,,
Texas,Galveston County,7,,
Texas,Galveston County,8,,
Texas,Galveston County,9,,
Texas,Galveston County,10,,
Texas,Galveston County,11,,
Texas,Galveston County,12,,
Texas,Galveston County,13,,
Texas,Galveston County,14,,
Texas,Garza County,1,,
Texas,Garza County,2,,
Texas,Garza County,3,,
Texas,Garza County,4,,
Texas,Garza County,5,,
Texas,Garza County,6,,
Texas,Garza County,7,,
Texas,Garza County,8,,
Texas,Garza County,9,,
Texas,Garza County,10,,
Texas,Garza County,11,,
Texas,Garza County,12,,
Texas,Garza County,13,,
Texas,Garza County,14,,
Texas,Gillespie County,1,,
Texas,Gillespie County,2,,
Texas,Gillespie County,3,,
Texas,Gillespie County,4,,
Texas,Gillespie County,5,,
Texas,Gillespie County,6,,
Texas,Gillespie County,7,,
Texas,Gillespie County,8,,
Texas,Gillespie County,9,,
Texas,Gillespie County,10,,
Texas,Gillespie County,11,,
Texas,Gillespie County,12,,
Texas,Gillespie County,13,,
Texas,Gillespie County,14,,
Texas,Glasscock County,1,,
Texas,Glasscock County,2,,
Texas,Glasscock County,3,,
Texas,Glasscock County,4,,
Texas,Glasscock County,5,,
Texas,Glasscock County,6,,
Texas,Glasscock County,7,,
Texas,Glasscock County,8,,
Texas,Glasscock County,9,,
Texas,Glasscock County,10,,
Texas,Glasscock County,11,,
Texas,Glasscock County,12,,
Texas,Glasscock County,13,,
Texas,Glasscock County,14,,
Texas,Goliad County,1,,
Texas,Goliad County,2,,
Texas,Goliad County,3,,
Texas,Goliad County,4,,
Texas,Goliad County,5,,
Texas,Goliad County,6,,
Texas,Goliad County,7,,
Texas,Goliad County,8,,
Texas,Goliad County,9,,
Texas,Goliad County,10,,
Texas,Goliad County,11,,
Texas,Goliad County,12,,
Texas,Goliad County,13,,
Texas,Goliad County,14,,
Texas,Gonzales County,1,,
Texas,Gonzales County,2,,
Texas,Gonzales County,3,,
Texas,Gonzales County,4,,
Texas,Gonzales County,5,,
Texas,Gonzales County,6,,
Texas,Gonzales County,7,,
Texas,Gonzales County,8,,
Texas,Gonzales County,9,,
Texas,Gonzales County,10,,
Texas,Gonzales County,11,,
Texas,Gonzales County,12,,
Texas,Gonzales County,13,,
Texas,Gonzales County,14,,
Texas,Gray County,1,,
Texas,Gray County,2,,
Texas,Gray County,3,,
Texas,Gray County,4,,
Texas,Gray County,5,,
Texas,Gray County,6,,
Texas,Gray County,7,,
Texas,Gray County,8,,
Texas,Gray County,9,,
Texas,Gray County,10,,
Texas,Gray County,11,,
Texas,Gray County,12,,
Texas,Gray County,13,,
Texas,Gray County,14,,
Texas,Grayson County,1,,
Texas,Grayson County,2,,
Texas,Grayson County,3,,
Texas,Grayson County,4,,
Texas,Grayson County,5,,
Texas,Grayson County,6,,
Texas,Grayson County,7,,
Texas,Grayson County,8,,
Texas,Grayson County,9,,
Texas,Grayson County,10,,
Texas,Grayson County,11,,
Texas,Grayson County,12,,
Texas,Grayson County,13,,
Texas,Grayson County,14,,
Texas,Gregg County,1,,
Texas,Gregg County,2,,
Texas,Gregg County,3,,
Texas,Gregg County,4,,
Texas,Gregg County,5,,
Texas,Gregg County,6,,
Texas,Gregg County,7,,
Texas,Gregg County,8,,
Texas,Gregg County,9,,
Texas,Gregg County,10,,
Texas,Gregg County,11,,
Texas,Gregg County,12,,
Texas,Gregg County,13,,
Texas,Gregg County,14,,
Texas,Grimes County,1,,
Texas,Grimes County,2,,
Texas,Grimes County,3,,
Texas,Grimes County,4,,
Texas,Grimes County,5,,
Texas,Grimes County,6,,
Texas,Grimes County,7,,
Texas,Grimes County,8,,
Texas,Grimes County,9,,
Texas,Grimes County,10,,
Texas,Grimes County,11,,
Texas,Grimes County,12,,
Texas,Grimes County,13,,
Texas,Grimes County,14,,
Texas,Guadalupe County,1,,
Texas,Guadalupe County,2,,
Texas,Guadalupe County,3,,
Texas,Guadalupe County,4,,
Texas,Guadalupe County,5,,
Texas,Guadalupe County,6,,
Texas,Guadalupe County,7,,
Texas,Guadalupe County,8,,
Texas,Guadalupe County,9,,
Texas,Guadalupe County,10,,
Texas,Guadalupe County,11,,
Texas,Guadalupe County,12,,
Texas,Guadalupe County,13,,
Texas,Guadalupe County,14,,
Texas,Hale County,1,,
Texas,Hale County,2,,
Texas,Hale County,3,,
Texas,Hale County,4,,
Texas,Hale County,5,,
Texas,Hale County,6,,
Texas,Hale County,7,,
Texas,Hale County,8,,
Texas,Hale County,9,,
Texas,Hale County,10,,
Texas,Hale County,11,,
Texas,Hale County,12,,
Texas,Hale County,13,,
Texas,Hale County,14,,
Texas,Hall County,1,,
Texas,Hall County,2,,
Texas,Hall County,3,,
Texas,Hall County,4,,
Texas,Hall County,5,,
Texas,Hall County,6,,
Texas,Hall County,7,,
Texas,Hall County,8,,
Texas,Hall County,9,,
Texas,Hall County,10,,
Texas,Hall County,11,,
Texas,Hall County,12,,
Texas,Hall County,13,,
Texas,Hall County,14,,
Texas,Hamilton County,1,,
Texas,Hamilton County,2,,
Texas,Hamilton County,3,,
Texas,Hamilton County,4,,
Texas,Hamilton County,5,,
Texas,Hamilton County,6,,
Texas,Hamilton County,7,,
Texas,Hamilton County,8,,
Texas,Hamilton County,9,,
Texas,Hamilton County,10,,
Texas,Hamilton County,11,,
Texas,Hamilton County,12,,
Texas,Hamilton County,13,,
Texas,Hamilton County,14,,
Texas,Hansford County,1,,
Texas,Hansford County,2,,
Texas,Hansford County,3,,
Texas,Hansford County,4,,
Texas,Hansford County,5,,
Texas,Hansford County,6,,
Texas,Hansford County,7,,
Texas,Hansford County,8,,
Texas,Hansford County,9,,
Texas,Hansford County,10,,
Texas,Hansford County,11,,
Texas,Hansford County,12,,
Texas,Hansford County,13,,
Texas,Hansford County,14,,
Texas,Hardeman County,1,,
Texas,Hardeman County,2,,
Texas,Hardeman County,3,,
Texas,Hardeman County,4,,
Texas,Hardeman County,5,,
Texas,Hardeman County,6,,
Texas,Hardeman County,7,,
Texas,Hardeman County,8,,
Texas,Hardeman County,9,,
Texas,Hardeman County,10,,
Texas,Hardeman County,11,,
Texas,Hardeman County,12,,
Texas,Hardeman County,13,,
Texas,Hardeman County,14,,
Texas,Hardin County,1,,
Texas,Hardin County,2,,
Texas,Hardin County,3,,
Texas,Hardin County,4,,
Texas,Hardin County,5,,
Texas,Hardin County,6,,
Texas,Hardin County,7,,
Texas,Hardin County,8,,
Texas,Hardin County,9,,
Texas,Hardin County,10,,
Texas,Hardin County,11,,
Texas,Hardin County,12,,
Texas,Hardin County,13,,
Texas,Hardin County,14,,
Texas,Harris County,1,,
Texas,Harris County,2,,
Texas,Harris County,3,,
Texas,Harris County,4,,
Texas,Harris County,5,,
Texas,Harris County,6,,
Texas,Harris County,7,,
Texas,Harris County,8,,
Texas,Harris County,9,,
Texas,Harris County,10,,
Texas,Harris County,11,,
Texas,Harris County,12,,
Texas,Harris County,13,,
Texas,Harris County,14,,
Texas,Harrison County,1,,
Texas,Harrison County,2,,
Texas,Harrison County,3,,
Texas,Harrison County,4,,
Texas,Harrison County,5,,
Texas,Harrison County,6,,
Texas,Harrison County,7,,
Texas,Harrison County,8,,
Texas,Harrison County,9,,
Texas,Harrison County,10,,
Texas,Harrison County,11,,
Texas,Harrison County,12,,
Texas,Harrison County,13,,
Texas,Harrison County,14,,
Texas,Hartley County,1,,
Texas,Hartley County,2,,
Texas,Hartley County,3,,
Texas,Hartley County,4,,
Texas,Hartley County,5,,
Texas,Hartley County,6,,
Texas,Hartley County,7,,
Texas,Hartley County,8,,
Texas,Hartley County,9,,
Texas,Hartley County,10,,
Texas,Hartley County,11,,
Texas,Hartley County,12,,
Texas,Hartley County,13,,
Texas,Hartley County,14,,
Texas,Haskell County,1,,
Texas,Haskell County,2,,
Texas,Haskell County,3,,
Texas,Haskell County,4,,
Texas,Haskell County,5,,
Texas,Haskell County,6,,
Texas,Haskell County,7,,
Texas,Haskell County,8,,
Texas,Haskell County,9,,
Texas,Haskell County,10,,
Texas,Haskell County,11,,
Texas,Haskell County,12,,
Texas,Haskell County,13,,
Texas,Haskell County,14,,
Texas,Hays County,1,,
Texas,Hays County,2,,
Texas,Hays County,3,,
Texas,Hays County,4,,
Texas,Hays County,5,,
Texas,Hays County,6,,
Texas,Hays County,7,,
Texas,Hays County,8,,
Texas,Hays County,9,,
Texas,Hays County,10,,
Texas,Hays County,11,,
Texas,Hays County,12,,
Texas,Hays County,13,,
Texas,Hays County,14,,
Texas,Hemphill County,1,,
Texas,Hemphill County,2,,
Texas,Hemphill County,3,,
Texas,Hemphill County,4,,
Texas,Hemphill County,5,,
Texas,Hemphill County,6,,
Texas,Hemphill County,7,,
Texas,Hemphill County,8,,
Texas,Hemphill County,9,,
Texas,Hemphill County,10,,
Texas,Hemphill County,11,,
Texas,Hemphill County,12,,
Texas,Hemphill County,13,,
Texas,Hemphill County,14,,
Texas,Henderson County,1,,
Texas,Henderson County,2,,
Texas,Henderson County,3,,
Texas,Henderson County,4,,
Texas,Henderson County,5,,
Texas,Henderson County,6,,
Texas,Henderson County,7,,
Texas,Henderson County,8,,
Texas,Henderson County,9,,
Texas,Henderson County,10,,
Texas,Henderson County,11,,
Texas,Henderson County,12,,
Texas,Henderson County,13,,
Texas,Henderson County,14,,
Texas,Hidalgo County,1,,
Texas,Hidalgo County,2,,
Texas,Hidalgo County,3,,
Texas,Hidalgo County,4,,
Texas,Hidalgo County,5,,
Texas,Hidalgo County,6,,
Texas,Hidalgo County,7,,
Texas,Hidalgo County,8,,
Texas,Hidalgo County,9,,
Texas,Hidalgo County,10,,
Texas,Hidalgo County,11,,
Texas,Hidalgo County,12,,
Texas,Hidalgo County,13,,
Texas,Hidalgo County,14,,
Texas,Hill County,1,,
Texas,Hill County,2,,
Texas,Hill County,3,,
Texas,Hill County,4,,
Texas,Hill County,5,,
Texas,Hill County,6,,
Texas,Hill County,7,,
Texas,Hill County,8,,
Texas,Hill County,9,,
Texas,Hill County,10,,
Texas,Hill County,11,,
Texas,Hill County,12,,
Texas,Hill County,13,,
Texas,Hill County,14,,
Texas,Hockley County,1,,
Texas,Hockley County,2,,
Texas,Hockley County,3,,
Texas,Hockley County,4,,
Texas,Hockley County,5,,
Texas,Hockley County,6,,
Texas,Hockley County,7,,
Texas,Hockley County,8,,
Texas,Hockley County,9,,
Texas,Hockley County,10,,
Texas,Hockley County,11,,
Texas,Hockley County,12,,
Texas,Hockley County,13,,
Texas,Hockley County,14,,
Texas,Hood County,1,,
Texas,Hood County,2,,
Texas,Hood County,3,,
Texas,Hood County,4,,
Texas,Hood County,5,,
Texas,Hood County,6,,
Texas,Hood County,7,,
Texas,Hood County,8,,
Texas,Hood County,9,,
Texas,Hood County,10,,
Texas,Hood County,11,,
Texas,Hood County,12,,
Texas,Hood County,13,,
Texas,Hood County,14,,
Texas,Hopkins County,1,,
Texas,Hopkins County,2,,
Texas,Hopkins County,3,,
Texas,Hopkins County,4,,
Texas,Hopkins County,5,,
Texas,Hopkins County,6,,
Texas,Hopkins County,7,,
Texas,Hopkins County,8,,
Texas,Hopkins County,9,,
Texas,Hopkins County,10,,
Texas,Hopkins County,11,,
Texas,Hopkins County,12,,
Texas,Hopkins County,13,,
Texas,Hopkins County,14,,
Texas,Houston County,1,,
Texas,Houston County,2,,
Texas,Houston County,3,,
Texas,Houston County,4,,
Texas,Houston County,5,,
Texas,Houston County,6,,
Texas,Houston County,7,,
Texas,Houston County,8,,
Texas,Houston County,9,,
Texas,Houston County,10,,
Texas,Houston County,11,,
Texas,Houston County,12,,
Texas,Houston County,13,,
Texas,Houston County,14,,
Texas,Howard County,1,,
Texas,Howard County,2,,
Texas,Howard County,3,,
Texas,Howard County,4,,
Texas,Howard County,5,,
Texas,Howard County,6,,
Texas,Howard County,7,,
Texas,Howard County,8,,
Texas,Howard County,9,,
Texas,Howard County,10,,
Texas,Howard County,11,,
Texas,Howard County,12,,
Texas,Howard County,13,,
Texas,Howard County,14,,
Texas,Hudspeth County,1,,
Texas,Hudspeth County,2,,
Texas,Hudspeth County,3,,
Texas,Hudspeth County,4,,
Texas,Hudspeth County,5,,
Texas,Hudspeth County,6,,
Texas,Hudspeth County,7,,
Texas,Hudspeth County,8,,
Texas,Hudspeth County,9,,
Texas,Hudspeth County,10,,
Texas,Hudspeth County,11,,
Texas,Hudspeth County,12,,
Texas,Hudspeth County,13,,
Texas,Hudspeth County,14,,
Texas,Hunt County,1,,
Texas,Hunt County,2,,
Texas,Hunt County,3,,
Texas,Hunt County,4,,
Texas,Hunt County,5,,
Texas,Hunt County,6,,
Texas,Hunt County,7,,
Texas,Hunt County,8,,
Texas,Hunt County,9,,
Texas,Hunt County,10,,
Texas,Hunt County,11,,
Texas,Hunt County,12,,
Texas,Hunt County,13,,
Texas,Hunt County,14,,
Texas,Hutchinson County,1,,
Texas,Hutchinson County,2,,
Texas,Hutchinson County,3,,
Texas,Hutchinson County,4,,
Texas,Hutchinson County,5,,
Texas,Hutchinson County,6,,
Texas,Hutchinson County,7,,
Texas,Hutchinson County,8,,
Texas,Hutchinson County,9,,
Texas,Hutchinson County,10,,
Texas,Hutchinson County,11,,
Texas,Hutchinson County,12,,
Texas,Hutchinson County,13,,
Texas,Hutchinson County,14,,
Texas,Irion County,1,,
Texas,Irion County,2,,
Texas,Irion County,3,,
Texas,Irion County,4,,
Texas,Irion County,5,,
Texas,Irion County,6,,
Texas,Irion County,7,,
Texas,Irion County,8,,
Texas,Irion County,9,,
Texas,Irion County,10,,
Texas,Irion County,11,,
Texas,Irion County,12,,
Texas,Irion County,13,,
Texas,Irion County,14,,
Texas,Jack County,1,,
Texas,Jack County,2,,
Texas,Jack County,3,,
Texas,Jack County,4,,
Texas,Jack County,5,,
Texas,Jack County,6,,
Texas,Jack County,7,,
Texas,Jack County,8,,
Texas,Jack County,9,,
Texas,Jack County,10,,
Texas,Jack County,11,,
Texas,Jack County,12,,
Texas,Jack County,13,,
Texas,Jack County,14,,
Texas,Jackson County,1,,
Texas,Jackson County,2,,
Texas,Jackson County,3,,
Texas,Jackson County,4,,
Texas,Jackson County,5,,
Texas,Jackson County,6,,
Texas,Jackson County,7,,
Texas,Jackson County,8,,
Texas,Jackson County,9,,
Texas,Jackson County,10,,
Texas,Jackson County,11,,
Texas,Jackson County,12,,
Texas,Jackson County,13,,
Texas,Jackson County,14,,
Texas,Jasper County,1,,
Texas,Jasper County,2,,
Texas,Jasper County,3,,
Texas,Jasper County,4,,
Texas,Jasper County,5,,
Texas,Jasper County,6,,
Texas,Jasper County,7,,
Texas,Jasper County,8,,
Texas,Jasper County,9,,
Texas,Jasper County,10,,
Texas,Jasper County,11,,
Texas,Jasper County,12,,
Texas,Jasper County,13,,
Texas,Jasper County,14,,
Texas,Jeff Davis County,1,,
Texas,Jeff Davis County,2,,
Texas,Jeff Davis County,3,,
Texas,Jeff Davis County,4,,
Texas,Jeff Davis County,5,,
Texas,Jeff Davis County,6,,
Texas,Jeff Davis County,7,,
Texas,Jeff Davis County,8,,
Texas,Jeff Davis County,9,,
Texas,Jeff Davis County,10,,
Texas,Jeff Davis County,11,,
Texas,Jeff Davis County,12,,
Texas,Jeff Davis County,13,,
Texas,Jeff Davis County,14,,
Texas,Jefferson County,1,,
Texas,Jefferson County,2,,
Texas,Jefferson County,3,,
Texas,Jefferson County,4,,
Texas,Jefferson County,5,,
Texas,Jefferson County,6,,
Texas,Jefferson County,7,,
Texas,Jefferson County,8,,
Texas,Jefferson County,9,,
Texas,Jefferson County,10,,
Texas,Jefferson County,11,,
Texas,Jefferson County,12,,
Texas,Jefferson County,13,,
Texas,Jefferson County,14,,
Texas,Jim Hogg County,1,,
Texas,Jim Hogg County,2,,
Texas,Jim Hogg County,3,,
Texas,Jim Hogg County,4,,
Texas,Jim Hogg County,5,,
Texas,Jim Hogg County,6,,
Texas,Jim Hogg County,7,,
Texas,Jim Hogg County,8,,
Texas,Jim Hogg County,9,,
Texas,Jim Hogg County,10,,
Texas,Jim Hogg County,11,,
Texas,Jim Hogg County,12,,
Texas,Jim Hogg County,13,,
Texas,Jim Hogg County,14,,
Texas,Jim Wells County,1,,
Texas,Jim Wells County,2,,
Texas,Jim Wells County,3,,
Texas,Jim Wells County,4,,
Texas,Jim Wells County,5,,
Texas,Jim Wells County,6,,
Texas,Jim Wells County,7,,
Texas,Jim Wells County,8,,
Texas,Jim Wells County,9,,
Texas,Jim Wells County,10,,
Texas,Jim Wells County,11,,
Texas,Jim Wells County,12,,
Texas,Jim Wells County,13,,
Texas,Jim Wells County,14,,
Texas,Johnson County,1,,
Texas,Johnson County,2,,
Texas,Johnson County,3,,
